episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
394,680.0,666,236142,0.1,0.11815942513071988,1016.267256357,True,False
395,460.0,460,236602,0.1,0.11554170255751714,1018.0979019209999,True,False
396,530.0,460,237062,0.1,0.12306341598539249,1019.9247035779999,True,False
397,860.0,855,237917,0.1,0.10755702186480304,1024.049748216,True,False
398,650.0,540,238457,0.1,0.13154407603045304,1026.359195596,True,False
399,580.0,535,238992,0.1,0.13435530100963008,1028.482844897,True,False
400,390.0,494,239486,0.1,0.12717045960205842,1030.398958675,True,False
401,400.0,412,239898,0.1,0.11459607837124935,1034.506346514,True,False
402,500.0,516,240414,0.1,0.10569171786539314,1037.612594982,True,False
403,800.0,645,241059,0.1,0.1294774055272711,1040.522362646,True,False
404,640.0,560,241619,0.1,0.12124589375619377,1042.7692835779999,True,False
405,420.0,532,242151,0.1,0.11791060821510348,1044.858245466,True,False
406,1290.0,932,243083,0.1,0.0953966515426536,1048.436875682,True,False
407,620.0,573,243656,0.1,0.11642793788471156,1051.52055705,True,False
408,260.0,364,244020,0.1,0.08879610595221703,1053.19895501,True,False
409,750.0,756,244776,0.1,0.12078205249198372,1056.201605061,True,False
410,780.0,657,245433,0.1,0.12543632863543747,1058.79178296,True,False
411,430.0,496,245929,0.1,0.11748973781903906,1060.749025832,True,False
412,610.0,513,246442,0.1,0.11963736583129503,1063.043774094,True,False
413,290.0,356,246798,0.1,0.11607150896713975,1065.120217193,True,False
414,380.0,450,247248,0.1,0.14364981127128137,1067.202197732,True,False
415,780.0,629,247877,0.1,0.11228138520412005,1069.660901962,True,False
416,790.0,821,248698,0.1,0.11382956456665586,1072.876733365,True,False
417,700.0,506,249204,0.1,0.1012287081813249,1074.946310753,True,False
418,1730.0,814,250018,0.1,0.12754766475134002,1078.8118204099999,True,False
419,760.0,481,250499,0.1,0.14313002141813438,1080.981899911,True,False
420,390.0,426,250925,0.1,0.08858435634071025,1082.693597333,True,False
421,490.0,539,251464,0.1,0.11354129784912975,1084.813329927,True,False
422,700.0,672,252136,0.1,0.13232990053837143,1087.457271574,True,False
423,910.0,662,252798,0.1,0.10592050420289689,1090.203167071,True,False
424,590.0,499,253297,0.1,0.11832846900820732,1092.912891149,True,False
425,2440.0,955,254252,0.1,0.09809463108776753,1096.675543009,True,False
426,920.0,697,254949,0.1,0.12700535288487358,1101.623311013,True,False
427,830.0,558,255507,0.1,0.13370983558539434,1104.016405268,True,False
428,1200.0,756,256263,0.1,0.12389704926067559,1107.777623252,True,False
429,790.0,677,256940,0.1,0.11945622052778215,1110.42818999,True,False
430,960.0,746,257686,0.1,0.09794681633932777,1113.333463696,True,False
431,620.0,537,258223,0.1,0.10518262261496995,1115.447901777,True,False
432,370.0,410,258633,0.1,0.11780375632846239,1117.096564529,True,False
433,450.0,474,259107,0.1,0.1254320702973311,1119.579850315,True,False
434,400.0,432,259539,0.1,0.10202877596020699,1121.735552276,True,False
435,390.0,412,259951,0.1,0.11318936587754384,1123.422385661,True,False
436,300.0,400,260351,0.1,0.13245784416794776,1125.106036928,True,False
437,250.0,341,260692,0.1,0.12142501905733763,1126.567789389,True,False
438,1650.0,822,261514,0.1,0.13721745484849301,1129.651368712,True,False
439,850.0,603,262117,0.1,0.11752924113380199,1132.386298125,True,False
440,470.0,389,262506,0.1,0.10937099869257395,1134.582519054,True,False
441,480.0,418,262924,0.1,0.0939600409673793,1136.335191031,True,False
442,660.0,623,263547,0.1,0.122925501352837,1138.836979703,True,False
443,1420.0,825,264372,0.1,0.11298228380976667,1141.964808994,True,False
444,530.0,454,264826,0.1,0.15670288339323174,1143.751842773,True,False
445,280.0,355,265181,0.1,0.11679381483726287,1145.416046238,True,False
446,420.0,536,265717,0.1,0.11148989039348133,1148.34054734,True,False
447,1190.0,569,266286,0.1,0.10723338295823671,1150.630431986,True,False
448,1430.0,986,267272,0.1,0.12579818174001658,1154.386620347,True,False
449,1100.0,678,267950,0.1,0.1028638751020093,1157.010885353,True,False
450,900.0,828,268778,0.1,0.12251537286896924,1160.7674855349999,True,False
451,790.0,712,269490,0.1,0.14667604266132198,1165.9251634529999,True,False
452,760.0,718,270208,0.1,0.13777715109495653,1168.74916788,True,False
453,2250.0,852,271060,0.1,0.12184076688029397,1172.08685314,True,False
454,800.0,655,271715,0.1,0.11337165252242717,1175.533876684,True,False
455,1520.0,898,272613,0.1,0.11717723252872626,1179.072079409,True,False
456,1830.0,958,273571,0.1,0.11729969608765017,1182.707319141,True,False
457,350.0,392,273963,0.1,0.12179720413167866,1184.343682788,True,False
458,240.0,327,274290,0.1,0.12726072062988106,1185.749730214,True,False
459,470.0,512,274802,0.1,0.10576973954448476,1188.463036598,True,False
460,880.0,833,275635,0.1,0.12393920514463949,1191.984345742,True,False
461,1170.0,810,276445,0.1,0.13764098941765981,1195.00015536,True,False
462,980.0,1100,277545,0.1,0.11690888749604876,1199.1693719969999,True,False
463,650.0,682,278227,0.1,0.1344042815048905,1202.437486678,True,False
464,710.0,558,278785,0.1,0.13390863557745303,1204.945632376,True,False
465,1030.0,731,279516,0.1,0.13098017387397465,1207.715186683,True,False
466,410.0,489,280005,0.1,0.1524531644478929,1209.687868026,True,False
467,1390.0,1027,281032,0.1,0.12882190523850315,1213.663711277,True,False
468,560.0,503,281535,0.1,0.1187698613256216,1216.314245365,True,False
469,880.0,642,282177,0.1,0.12062952837542347,1219.017941884,True,False
470,470.0,496,282673,0.1,0.14682633543927823,1220.952010412,True,False
471,470.0,500,283173,0.1,0.1189078503549099,1222.930042963,True,False
472,190.0,364,283537,0.1,0.12981633293432193,1224.455194293,True,False
473,770.0,601,284138,0.1,0.13576965825011333,1226.761042909,True,False
474,490.0,468,284606,0.1,0.1248686091066935,1229.146532429,True,False
475,850.0,651,285257,0.1,0.1144027929707356,1232.03290841,True,False
476,1300.0,988,286245,0.1,0.10929797248545325,1237.9193134729999,True,False
477,740.0,722,286967,0.1,0.11937200001751383,1240.757016648,True,False
478,1340.0,682,287649,0.1,0.1244952228813492,1244.270860917,True,False
479,890.0,969,288618,0.1,0.12041518669806359,1247.955096044,True,False
480,590.0,519,289137,0.1,0.12583159116598275,1250.052405108,True,False
481,860.0,826,289963,0.1,0.1254044374523377,1253.221316536,True,False
482,320.0,370,290333,0.1,0.1122993380231883,1254.859128885,True,False
483,410.0,383,290716,0.1,0.12354033320055653,1256.998026057,True,False
484,810.0,576,291292,0.1,0.13078232654111666,1259.573083974,True,False
485,990.0,813,292105,0.1,0.11251784946420804,1262.671519976,True,False
486,1060.0,783,292888,0.1,0.12230172707718245,1265.666604849,True,False
487,530.0,443,293331,0.1,0.09799068311060016,1267.42049952,True,False
488,1160.0,781,294112,0.1,0.10463871559774389,1271.210468318,True,False
489,710.0,605,294717,0.1,0.11578416737993032,1273.82210349,True,False
490,530.0,520,295237,0.1,0.09618852906502211,1275.876710703,True,False
491,990.0,705,295942,0.1,0.11285923823544924,1278.553655704,True,False
492,700.0,435,296377,0.1,0.10949994787710522,1280.313172006,True,False
493,960.0,975,297352,0.1,0.11069550058331157,1284.713175389,True,False
494,440.0,452,297804,0.1,0.10557852578308202,1286.850297474,True,False
495,1350.0,819,298623,0.1,0.10524432367517375,1289.946144167,True,False
496,590.0,586,299209,0.1,0.12329818902625925,1292.2131714729999,True,False
497,670.0,599,299808,0.1,0.09694550616045793,1294.513634458,True,False
498,860.0,566,300374,0.1,0.1030659509809516,1297.141850671,True,False
499,930.0,574,300948,0.1,0.11455122885915141,1300.01957834,True,False
500,830.0,582,301530,0.1,0.10782411287313905,1302.278999656,True,False
501,560.0,508,302038,0.1,0.0965463155073913,1306.249496262,True,False
502,870.0,661,302699,0.1,0.10576544565459092,1308.783156837,True,False
503,660.0,683,303382,0.1,0.10559739936034233,1312.224224024,True,False
504,560.0,497,303879,0.1,0.11864557513786901,1314.488846751,True,False
505,880.0,595,304474,0.1,0.11310831224858361,1316.814451648,True,False
506,990.0,725,305199,0.1,0.110428292623294,1319.589911603,True,False
507,670.0,655,305854,0.1,0.1259666359415505,1322.10732638,True,False
508,630.0,542,306396,0.1,0.1189992264022722,1324.655699192,True,False
509,590.0,557,306953,0.1,0.11878231536302207,1327.380112625,True,False
510,1060.0,893,307846,0.1,0.10579141651200874,1330.68303324,True,False
511,950.0,656,308502,0.1,0.11151977575088783,1333.160265029,True,False
512,1490.0,746,309248,0.1,0.1019345413056765,1336.107152936,True,False
513,520.0,477,309725,0.1,0.14353613251773248,1338.450767269,True,False
514,490.0,468,310193,0.1,0.12151348361602196,1340.907714175,True,False
515,1210.0,782,310975,0.1,0.11050511481097111,1343.817421966,True,False
516,1330.0,766,311741,0.1,0.1306734586833045,1346.707347641,True,False
517,580.0,691,312432,0.1,0.10406637907760337,1349.42251637,True,False
518,1770.0,1059,313491,0.1,0.10938110551091307,1354.314536798,True,False
519,490.0,448,313939,0.1,0.09760406006327164,1356.052609195,True,False
520,1070.0,774,314713,0.1,0.09845087580267609,1359.013311235,True,False
521,1330.0,846,315559,0.1,0.10315906158008423,1362.239403313,True,False
522,460.0,455,316014,0.1,0.11067202639880411,1364.057557182,True,False
523,790.0,772,316786,0.1,0.11900130531948465,1367.99480742,True,False
524,830.0,601,317387,0.1,0.11604882314801217,1370.2902799,True,False
525,400.0,454,317841,0.1,0.09965814174594063,1372.174412701,True,False
526,490.0,410,318251,0.1,0.10960245271231614,1375.726871475,True,False
527,320.0,374,318625,0.1,0.11131079039199555,1377.267961965,True,False
528,320.0,426,319051,0.1,0.12174083188808751,1379.288963501,True,False
529,700.0,852,319903,0.1,0.1277099268362276,1383.157010457,True,False
530,920.0,598,320501,0.1,0.12085465145607789,1385.510036714,True,False
531,450.0,426,320927,0.1,0.11281367698860056,1387.239054773,True,False
532,750.0,631,321558,0.1,0.1150829467946027,1389.648254879,True,False
533,830.0,863,322421,0.1,0.111947831335581,1393.375964475,True,False
534,560.0,481,322902,0.1,0.08794399555772543,1395.884676421,True,False
535,880.0,720,323622,0.1,0.10520628870775302,1398.688847234,True,False
536,530.0,519,324141,0.1,0.10820876678022054,1400.761346836,True,False
537,770.0,718,324859,0.1,0.11518639753775557,1403.544091765,True,False
538,510.0,539,325398,0.1,0.11195628585086928,1405.778098826,True,False
539,1120.0,816,326214,0.1,0.11426304653286934,1409.867858543,True,False
540,210.0,298,326512,0.1,0.11135998129844665,1411.099442752,True,False
541,1490.0,863,327375,0.1,0.12791683287468067,1414.3190934479999,True,False
542,480.0,497,327872,0.1,0.1115815777927637,1416.262035218,True,False
543,510.0,519,328391,0.1,0.12095882960183676,1418.251255033,True,False
544,790.0,549,328940,0.1,0.1001372646432424,1420.95640834,True,False
545,810.0,593,329533,0.1,0.09894012100994587,1423.866110043,True,False
546,540.0,549,330082,0.1,0.11993111421211358,1425.999773729,True,False
547,1600.0,801,330883,0.1,0.13455890161916614,1429.0025026,True,False
548,430.0,434,331317,0.1,0.10611473512622195,1430.731678615,True,False
549,260.0,371,331688,0.1,0.10175478332225353,1432.2463259209999,True,False
550,640.0,626,332314,0.1,0.10798394171377787,1435.40275524,True,False
551,970.0,643,332957,0.1,0.11358955725796105,1441.131732249,True,False
552,410.0,402,333359,0.1,0.13052193706855178,1442.757424376,True,False
553,450.0,408,333767,0.1,0.13139778359190507,1444.383245831,True,False
554,1130.0,738,334505,0.1,0.13669479120824787,1447.472084998,True,False
555,1040.0,830,335335,0.1,0.1113817053284622,1451.450693599,True,False
556,1020.0,881,336216,0.1,0.12264591137714245,1454.814281119,True,False
557,690.0,552,336768,0.1,0.12077951261881685,1456.975295622,True,False
558,490.0,513,337281,0.1,0.11232267672312446,1459.0250823709998,True,False
559,860.0,821,338102,0.1,0.11068413344825187,1462.7183331780002,True,False
560,450.0,508,338610,0.1,0.11260703379126984,1465.173736277,True,False
561,1410.0,764,339374,0.1,0.12367961327520964,1468.130283049,True,False
562,510.0,734,340108,0.1,0.13236759655663502,1470.9581385410002,True,False
563,910.0,831,340939,0.1,0.11965521011987458,1474.111702883,True,False
564,410.0,437,341376,0.1,0.12824177129024808,1476.4437137969999,True,False
565,740.0,655,342031,0.1,0.11150689380803357,1479.372407753,True,False
566,1160.0,610,342641,0.1,0.11179485332732107,1481.738992917,True,False
567,960.0,684,343325,0.1,0.15008635156684452,1484.4514820079999,True,False
568,980.0,915,344240,0.1,0.11827755350961175,1488.0280881990002,True,False
569,1400.0,812,345052,0.1,0.134608411115452,1492.0841134419998,True,False
570,960.0,693,345745,0.1,0.13304331957906312,1494.820476078,True,False
571,550.0,706,346451,0.1,0.13710242316169155,1497.651436523,True,False
572,1110.0,776,347227,0.1,0.11722360120260532,1500.7577818989998,True,False
573,850.0,712,347939,0.1,0.11363139797755506,1504.2360586589998,True,False
574,600.0,552,348491,0.1,0.14740747090537046,1506.657377422,True,False
575,530.0,468,348959,0.1,0.10739173146330902,1508.5679019469999,True,False
576,760.0,668,349627,0.1,0.1107741842146762,1513.261441276,True,False
577,1480.0,988,350615,0.1,0.1093779039919859,1517.526684892,True,False
578,640.0,608,351223,0.1,0.13666626110084748,1520.330179511,True,False
579,950.0,757,351980,0.1,0.11874745035249935,1523.2945397929998,True,False
580,380.0,368,352348,0.1,0.13637575286481043,1524.8004913700001,True,False
581,500.0,579,352927,0.1,0.11588372141381519,1527.0450601100001,True,False
582,1300.0,821,353748,0.1,0.11437227291244904,1530.6561475580002,True,False
583,560.0,459,354207,0.1,0.13118139419116473,1533.1532743399998,True,False
584,760.0,619,354826,0.1,0.13736299663301438,1535.585585491,True,False
585,730.0,522,355348,0.1,0.13596725068588295,1537.656103274,True,False
586,180.0,278,355626,0.1,0.12903940731632538,1538.822139712,True,False
587,800.0,663,356289,0.1,0.143959172316883,1541.3777431039998,True,False
588,2530.0,1126,357415,0.1,0.13376778074178938,1546.582838445,True,False
589,550.0,446,357861,0.1,0.1391092133375683,1548.374101421,True,False
590,730.0,725,358586,0.1,0.12535788763046923,1551.1397644939998,True,False
591,1280.0,951,359537,0.1,0.12603992266783945,1554.6847613559999,True,False
592,1010.0,722,360259,0.1,0.12548272285817397,1557.86894351,True,False
593,790.0,743,361002,0.1,0.13108092557478657,1561.377079451,True,False
594,560.0,480,361482,0.1,0.13144518559177717,1563.263404454,True,False
595,250.0,394,361876,0.1,0.1269918508413765,1564.854636743,True,False
596,510.0,505,362381,0.1,0.14071709829722606,1566.861726397,True,False
597,830.0,543,362924,0.1,0.14642901062581906,1568.9790495890002,True,False
598,830.0,482,363406,0.1,0.15662157270126045,1571.241097905,True,False
599,570.0,550,363956,0.1,0.13952064600543698,1574.009629829,True,False
600,600.0,474,364430,0.1,0.12537669251530859,1575.866908045,True,False
601,1060.0,891,365321,0.1,0.1461547785960639,1581.4975930219998,True,False
602,640.0,665,365986,0.1,0.11573612401598549,1584.2306531129998,True,False
603,690.0,687,366673,0.1,0.12529568012457254,1587.6462567550002,True,False
604,1780.0,805,367478,0.1,0.121022546182002,1590.692810944,True,False
605,510.0,427,367905,0.1,0.13136803017598447,1592.406073568,True,False
606,1010.0,1028,368933,0.1,0.12820996903607818,1596.3419473879999,True,False
607,690.0,660,369593,0.1,0.12830264411415115,1599.3838847359998,True,False
608,450.0,370,369963,0.1,0.13793098707885845,1601.4049666370001,True,False
609,840.0,675,370638,0.1,0.1416198926476332,1604.005110816,True,False
610,1120.0,702,371340,0.1,0.15243443011687222,1606.7116879300002,True,False
611,550.0,448,371788,0.1,0.12309474429847407,1608.586011853,True,False
612,1030.0,754,372542,0.1,0.12881943697426865,1611.652965934,True,False
613,560.0,572,373114,0.1,0.15104542423847256,1614.721208242,True,False
614,510.0,497,373611,0.1,0.14161258031644167,1616.7098571789998,True,False
615,500.0,428,374039,0.1,0.14094288497466909,1618.4428130850001,True,False
616,1430.0,790,374829,0.1,0.14138907993757965,1621.512205642,True,False
617,330.0,405,375234,0.1,0.12634947169387695,1623.177266451,True,False
618,1260.0,864,376098,0.1,0.1289340260921529,1627.003113789,True,False
619,750.0,725,376823,0.1,0.12294603190616349,1630.2471534380002,True,False
620,1280.0,829,377652,0.1,0.13755252140645796,1633.5126854179998,True,False
621,440.0,477,378129,0.1,0.12238246310470986,1635.4311680199999,True,False
622,240.0,343,378472,0.1,0.13667321179148761,1636.849846727,True,False
623,650.0,560,379032,0.1,0.11000231487144317,1639.2293767759998,True,False
624,850.0,700,379732,0.1,0.12655362333570208,1642.743845892,True,False
625,2540.0,1075,380807,0.1,0.14242433753809822,1646.864641145,True,False
626,970.0,721,381528,0.1,0.12685757595531189,1652.160635878,True,False
627,340.0,427,381955,0.1,0.1176131296340587,1654.4334402240002,True,False
628,790.0,772,382727,0.1,0.11507611618488255,1657.986745822,True,False
629,410.0,391,383118,0.1,0.1434327976169939,1659.5737886809998,True,False
630,1380.0,712,383830,0.1,0.12981167097649213,1662.3389048220001,True,False
631,490.0,496,384326,0.1,0.1052307893311785,1664.336329971,True,False
632,470.0,483,384809,0.1,0.11524898361814909,1666.3330231700002,True,False
633,930.0,825,385634,0.1,0.13004118255656033,1670.496729685,True,False
634,1420.0,686,386320,0.1,0.1371138163755626,1673.0930034520002,True,False
635,1110.0,832,387152,0.1,0.12546608177945018,1676.230257613,True,False
636,1010.0,824,387976,0.1,0.13591803491875096,1679.343382171,True,False
637,560.0,471,388447,0.1,0.11951988131508358,1681.6779171909998,True,False
638,1170.0,798,389245,0.1,0.13195843569934368,1685.315350467,True,False
639,690.0,615,389860,0.1,0.12394973465132636,1687.746625404,True,False
640,1730.0,904,390764,0.1,0.13090182527636005,1691.1809682970002,True,False
641,350.0,348,391112,0.1,0.12214057571415243,1692.6082748640001,True,False
642,1900.0,777,391889,0.1,0.12632053642120866,1696.2423119989999,True,False
643,760.0,618,392507,0.1,0.1255691848187284,1699.1082485379998,True,False
644,980.0,546,393053,0.1,0.11873478012798476,1701.231092082,True,False
645,1390.0,797,393850,0.1,0.12390883850055424,1704.2436576989999,True,False
646,1240.0,731,394581,0.1,0.12188398919470324,1707.091215676,True,False
647,680.0,616,395197,0.1,0.13164546768870447,1710.152853607,True,False
648,860.0,698,395895,0.1,0.12162418049042938,1713.193717605,True,False
649,1560.0,945,396840,0.1,0.12515584357428652,1716.836778066,True,False
650,2110.0,1027,397867,0.1,0.12752741144504398,1720.774068178,True,False
651,1210.0,776,398643,0.1,0.10670376541189004,1726.9757774640002,True,False
652,1010.0,830,399473,0.1,0.12281755518275671,1730.129358488,True,False
653,570.0,556,400029,0.1,0.11844507277869493,1732.408346827,True,False
654,500.0,452,400481,0.1,0.12938647705698963,1734.1913411320002,True,False
655,1180.0,818,401299,0.1,0.12030715378476124,1738.0101756150002,True,False
656,1150.0,648,401947,0.1,0.1076093999048074,1740.7613853110001,True,False
657,2950.0,777,402724,0.1,0.1285909496056728,1743.734127708,True,False
658,1610.0,1070,403794,0.1,0.12423072107247869,1747.779859623,True,False
659,870.0,775,404569,0.1,0.11986102561283972,1751.2844716660002,True,False
660,400.0,484,405053,0.1,0.1289488319153628,1753.5477574689999,True,False
661,1050.0,891,405944,0.1,0.11163194456676465,1756.901875987,True,False
662,940.0,864,406808,0.1,0.12687565707084206,1760.138868345,True,False
663,1490.0,888,407696,0.1,0.12258004518813109,1763.824096276,True,False
664,540.0,463,408159,0.1,0.1168364066630602,1766.239165078,True,False
665,530.0,433,408592,0.1,0.13365617635395002,1768.003667165,True,False
666,550.0,625,409217,0.1,0.10893563310114238,1770.4356577019998,True,False
667,490.0,434,409651,0.1,0.1204822037231039,1772.143668879,True,False
668,1100.0,829,410480,0.1,0.11874760225271949,1775.2726126399998,True,False
669,870.0,566,411046,0.1,0.1282023188677874,1777.9734870339998,True,False
670,570.0,582,411628,0.1,0.11082181971111935,1780.8520280409998,True,False
671,1480.0,777,412405,0.1,0.11897992228455458,1783.879069133,True,False
672,290.0,382,412787,0.1,0.10834589302539825,1785.415501687,True,False
673,760.0,515,413302,0.1,0.14512702437161012,1787.4108214480002,True,False
674,830.0,720,414022,0.1,0.1099393802539756,1790.2861425330002,True,False
675,990.0,867,414889,0.1,0.11558060031298394,1794.510050024,True,False
676,480.0,446,415335,0.1,0.10388519297781829,1798.3504747809998,True,False
677,1010.0,727,416062,0.1,0.114149328761294,1801.168518636,True,False
678,610.0,612,416674,0.1,0.13550767076073908,1803.5260837689998,True,False
679,590.0,554,417228,0.1,0.11722815448163654,1806.617287775,True,False
680,1220.0,767,417995,0.1,0.1353771184517451,1809.8297982180002,True,False
681,790.0,674,418669,0.1,0.11827336645205698,1812.4551334950002,True,False
682,620.0,574,419243,0.1,0.1267550714392137,1814.6575208499999,True,False
683,560.0,450,419693,0.1,0.11714445471565808,1816.44695938,True,False
684,500.0,428,420121,0.1,0.11504282196548497,1818.4850152939998,True,False
685,660.0,669,420790,0.1,0.10588359333084015,1821.7820428270002,True,False
686,610.0,498,421288,0.1,0.10426793637871742,1823.7601228130002,True,False
687,1240.0,800,422088,0.1,0.10894427088089287,1826.838802803,True,False
688,330.0,356,422444,0.1,0.13504605011993578,1828.3180966529999,True,False
689,1520.0,673,423117,0.1,0.12490207732965548,1831.0500445950001,True,False
690,380.0,389,423506,0.1,0.1164788556160386,1833.149144736,True,False
691,660.0,606,424112,0.1,0.1165975735547315,1836.0106769620002,True,False
692,630.0,556,424668,0.1,0.11398038735760631,1838.196408358,True,False
693,1590.0,1160,425828,0.1,0.1021497834794994,1842.612640113,True,False
694,2210.0,1303,427131,0.1,0.1230926147962992,1848.495730144,True,False
695,590.0,541,427672,0.1,0.10948104549692396,1850.689556789,True,False
696,1440.0,1084,428756,0.1,0.11612127241558254,1854.838479083,True,False
697,400.0,406,429162,0.1,0.12456829836684288,1856.552318823,True,False
698,1270.0,748,429910,0.1,0.11607427088254914,1859.6693239370002,True,False
699,1300.0,1237,431147,0.1,0.10663849369752368,1865.0853461269999,True,False
700,1290.0,629,431776,0.1,0.11690711926763193,1867.56083984,True,False
701,570.0,538,432314,0.1,0.11009808347574365,1871.8937125500001,True,False
702,520.0,572,432886,0.1,0.1087095564348506,1874.7272075659998,True,False
703,1080.0,828,433714,0.1,0.12324252993696266,1878.3457274789998,True,False
704,460.0,472,434186,0.1,0.11631321817068226,1880.2809073960002,True,False
705,920.0,758,434944,0.1,0.10747237750574162,1883.1911756159998,True,False
706,390.0,436,435380,0.1,0.09856883046823904,1884.966900472,True,False
707,520.0,508,435888,0.1,0.12929486540534835,1887.2875924219998,True,False
708,480.0,511,436399,0.1,0.1174841508357309,1890.064456701,True,False
709,800.0,745,437144,0.1,0.10961781662296165,1892.9717469930001,True,False
710,230.0,354,437498,0.1,0.10689400997944176,1894.404632413,True,False
711,760.0,727,438225,0.1,0.108087966781478,1897.2523791560002,True,False
712,550.0,419,438644,0.1,0.12097156854967277,1898.955624696,True,False
713,1160.0,774,439418,0.1,0.10979220809636957,1902.557768616,True,False
714,480.0,470,439888,0.1,0.11411148978997085,1904.7972239730002,True,False
715,410.0,451,440339,0.1,0.10239222540985793,1906.6220977080002,True,False
716,1610.0,846,441185,0.1,0.1307471676659331,1909.803347692,True,False
717,1490.0,1088,442273,0.1,0.1333505606812918,1913.919527077,True,False
718,420.0,574,442847,0.1,0.1267400235979707,1917.0025747999998,True,False
719,560.0,462,443309,0.1,0.1268521653295591,1918.9935152080002,True,False
720,410.0,429,443738,0.1,0.12576084368139784,1920.703508401,True,False
721,490.0,447,444185,0.1,0.12483520506482039,1922.4606965510002,True,False
722,1030.0,666,444851,0.1,0.10913119026381209,1925.00886339,True,False
723,620.0,467,445318,0.1,0.08968398597441678,1926.882612545,True,False
724,510.0,419,445737,0.1,0.13191727555933452,1929.108477971,True,False
725,530.0,547,446284,0.1,0.09749012044800894,1931.858390153,True,False
726,600.0,567,446851,0.1,0.1190153345835547,1936.1722268859999,True,False
727,650.0,479,447330,0.1,0.1150382506661117,1938.020604973,True,False
728,1070.0,826,448156,0.1,0.11930388341779294,1941.170970785,True,False
729,390.0,538,448694,0.1,0.10752555309558537,1944.1048641880002,True,False
730,610.0,580,449274,0.1,0.10953829397672209,1946.5837099780001,True,False
731,560.0,522,449796,0.1,0.10607295790473924,1948.613323649,True,False
732,950.0,852,450648,0.1,0.11784521535808491,1951.8730222139998,True,False
733,860.0,693,451341,0.1,0.12629559833147277,1954.5661247819999,True,False
734,860.0,562,451903,0.1,0.10891624665153878,1957.473881545,True,False
735,630.0,495,452398,0.1,0.12053035956717306,1959.7195186549998,True,False
736,640.0,547,452945,0.1,0.12841713836375815,1961.894916273,True,False
737,1250.0,922,453867,0.1,0.12200119115574204,1965.4111547759999,True,False
738,1170.0,1010,454877,0.1,0.12584725527365218,1969.5346938399998,True,False
739,1120.0,956,455833,0.1,0.11296925862869209,1973.8675945720001,True,False
740,690.0,557,456390,0.1,0.11255154433063895,1976.0587940300002,True,False
741,640.0,589,456979,0.1,0.11667023352062215,1978.367968809,True,False
742,560.0,497,457476,0.1,0.10967220868170262,1980.4056342069998,True,False
743,960.0,791,458267,0.1,0.12209432698824078,1983.897912683,True,False
744,550.0,509,458776,0.1,0.12472932241507806,1986.470157028,True,False
745,1270.0,1025,459801,0.1,0.1170159366884036,1990.388349851,True,False
746,1050.0,1013,460814,0.1,0.1335333563357945,1994.2976919869998,True,False
747,1450.0,811,461625,0.1,0.14653063328762359,1997.939147437,True,False
748,1010.0,975,462600,0.1,0.12019486939076518,2002.018107168,True,False
749,880.0,750,463350,0.1,0.11768670376131242,2004.956859798,True,False
750,550.0,482,463832,0.1,0.1327392412580488,2006.859239244,True,False
751,1130.0,1051,464883,0.1,0.1377952791721994,2014.740561561,True,False
752,340.0,372,465255,0.1,0.11218645684020494,2016.3418775149999,True,False
753,490.0,526,465781,0.1,0.10492969641574856,2018.4345515119999,True,False
754,470.0,514,466295,0.1,0.11125298475963064,2020.438083082,True,False
755,990.0,661,466956,0.1,0.12824355772730098,2022.97129684,True,False
756,1780.0,811,467767,0.1,0.11801486603436198,2026.980400984,True,False
757,460.0,440,468207,0.1,0.1308607722886584,2028.8070805429998,True,False
758,1620.0,747,468954,0.1,0.12542745606465774,2031.714422595,True,False
759,410.0,398,469352,0.1,0.12295747641474009,2033.3364624619999,True,False
760,1530.0,961,470313,0.1,0.12072325107486298,2037.107465136,True,False
761,970.0,703,471016,0.1,0.12155928543176163,2040.7666606040002,True,False
762,640.0,553,471569,0.1,0.11032470619386953,2043.013872555,True,False
763,1500.0,925,472494,0.1,0.11502146295945108,2046.4965331590001,True,False
764,820.0,712,473206,0.1,0.10552673670724871,2049.226758981,True,False
765,1280.0,808,474014,0.1,0.11444720017290351,2052.882812488,True,False
766,1040.0,723,474737,0.1,0.10454236694421228,2056.2724900069998,True,False
767,1130.0,795,475532,0.1,0.126773962779111,2059.331494706,True,False
768,1250.0,827,476359,0.1,0.11466482883879861,2062.460088243,True,False
769,900.0,571,476930,0.1,0.11437867391672167,2064.814908662,True,False
770,430.0,429,477359,0.1,0.13248065355991093,2067.264987042,True,False
771,740.0,538,477897,0.1,0.11992762033586149,2069.712342016,True,False
772,1300.0,949,478846,0.1,0.14720030186328456,2073.369431377,True,False
773,440.0,414,479260,0.1,0.13165192313205737,2075.040586809,True,False
774,780.0,647,479907,0.1,0.12436470061957096,2077.552521664,True,False
775,1010.0,609,480516,0.1,0.11339133067263497,2080.639827767,True,False
776,950.0,618,481134,0.1,0.13410795527183778,2085.874612479,True,False
777,340.0,462,481596,0.1,0.12960445272318763,2087.695487271,True,False
778,720.0,718,482314,0.1,0.11184251808962009,2090.46578181,True,False
779,1260.0,1007,483321,0.1,0.121105361049847,2095.130469245,True,False
780,660.0,680,484001,0.1,0.11535724767428987,2097.957868864,True,False
781,440.0,484,484485,0.1,0.11684152336160014,2099.844447106,True,False
782,900.0,1093,485578,0.1,0.126029189587349,2104.017165108,True,False
